% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.461214	1	6	91	4.89233e-14	103.139	0
0.461214	1	2	50	4.89233e-14	103.139	0
0.461214	1	1	87	4.89233e-14	103.139	0
0.461214	1	5	20	4.89233e-14	103.139	0
0.461214	1	15	12	4.89233e-14	103.139	0
0.461214	1	8	71	4.89233e-14	103.139	0
0.461214	1	13	94	4.89233e-14	103.139	0
0.461214	1	12	82	4.89233e-14	103.139	0
0.461214	1	11	58	4.89233e-14	103.139	0
0.461214	1	9	39	4.89233e-14	103.139	0
0.461214	1	4	78	4.89233e-14	103.139	0
0.461214	1	14	1	4.89233e-14	103.139	0
0.461214	2	14	1	4.88542e-14	102.994	1
0.461214	2	1	87	4.88542e-14	102.994	1
0.461214	2	7	29	4.88542e-14	102.994	1
0.461214	2	3	96	4.88542e-14	102.994	1
0.461214	2	15	12	4.88542e-14	102.994	1
0.461214	2	13	94	4.88542e-14	102.994	1
0.461214	2	9	39	4.88542e-14	102.994	1
0.461214	2	11	58	4.88542e-14	102.994	1
0.461214	2	12	82	4.88542e-14	102.994	1
0.461214	2	10	63	4.88542e-14	102.994	1
0.461214	2	6	91	4.88542e-14	102.994	1
0.461214	2	4	78	4.88542e-14	102.994	1
0.461214	2	2	50	4.88542e-14	102.994	1
0.461214	2	5	20	4.88542e-14	102.994	1
0.461214	2	8	71	4.88542e-14	102.994	1
0.462214	1	3	96	4.89233e-14	103.139	0
0.462214	1	7	29	4.89233e-14	103.139	0
0.462214	1	10	63	4.89233e-14	103.139	0
0.462214	1	6	91	4.89233e-14	103.139	0
0.462214	1	2	50	4.89233e-14	103.139	0
0.462214	1	1	87	4.89233e-14	103.139	0
0.462214	1	5	20	4.89233e-14	103.139	0
0.462214	1	15	12	4.89233e-14	103.139	0
0.462214	1	8	71	4.89233e-14	103.139	0
0.462214	1	13	94	4.89233e-14	103.139	0
0.462214	1	12	82	4.89233e-14	103.139	0
0.462214	1	11	58	4.89233e-14	103.139	0
0.462214	1	9	39	4.89233e-14	103.139	0
0.462214	1	4	78	4.89233e-14	103.139	0
0.462214	1	14	1	4.89233e-14	103.139	0
0.462214	2	14	1	4.88542e-14	102.994	1
0.462214	2	1	87	4.88542e-14	102.994	1
0.462214	2	7	29	4.88542e-14	102.994	1
0.462214	2	3	96	4.88542e-14	102.994	1
0.462214	2	15	12	4.88542e-14	102.994	1
0.462214	2	13	94	4.88542e-14	102.994	1
0.462214	2	9	39	4.88542e-14	102.994	1
0.462214	2	11	58	4.88542e-14	102.994	1
0.462214	2	12	82	4.88542e-14	102.994	1
0.462214	2	10	63	4.88542e-14	102.994	1
0.462214	2	6	91	4.88542e-14	102.994	1
0.462214	2	4	78	4.88542e-14	102.994	1
0.462214	2	2	50	4.88542e-14	102.994	1
0.462214	2	5	20	4.88542e-14	102.994	1
0.462214	2	8	71	4.88542e-14	102.994	1
0.463214	1	3	96	4.89233e-14	103.139	0
0.463214	1	7	29	4.89233e-14	103.139	0
0.463214	1	10	63	4.89233e-14	103.139	0
0.463214	1	6	91	4.89233e-14	103.139	0
0.463214	1	2	50	4.89233e-14	103.139	0
0.463214	1	1	87	4.89233e-14	103.139	0
0.463214	1	5	20	4.89233e-14	103.139	0
0.463214	1	15	12	4.89233e-14	103.139	0
0.463214	1	8	71	4.89233e-14	103.139	0
0.463214	1	13	94	4.89233e-14	103.139	0
0.463214	1	12	82	4.89233e-14	103.139	0
0.463214	1	11	58	4.89233e-14	103.139	0
0.463214	1	9	39	4.89233e-14	103.139	0
0.463214	1	4	78	4.89233e-14	103.139	0
0.463214	1	14	1	4.89233e-14	103.139	0
0.463214	2	14	1	4.88542e-14	102.994	1
0.463214	2	1	87	4.88542e-14	102.994	1
0.463214	2	7	29	4.88542e-14	102.994	1
0.463214	2	3	96	4.88542e-14	102.994	1
0.463214	2	15	12	4.88542e-14	102.994	1
0.463214	2	13	94	4.88542e-14	102.994	1
0.463214	2	9	39	4.88542e-14	102.994	1
0.463214	2	11	58	4.88542e-14	102.994	1
0.463214	2	12	82	4.88542e-14	102.994	1
0.463214	2	10	63	4.88542e-14	102.994	1
0.463214	2	6	91	4.88542e-14	102.994	1
0.463214	2	4	78	4.88542e-14	102.994	1
0.463214	2	2	50	4.88542e-14	102.994	1
0.463214	2	5	20	4.88542e-14	102.994	1
0.463214	2	8	71	4.88542e-14	102.994	1
0.464214	1	3	96	4.89233e-14	103.139	0
0.464214	1	7	29	4.89233e-14	103.139	0
0.464214	1	10	63	4.89233e-14	103.139	0
0.464214	1	6	91	4.89233e-14	103.139	0
0.464214	1	2	50	4.89233e-14	103.139	0
0.464214	1	1	87	4.89233e-14	103.139	0
0.464214	1	5	20	4.89233e-14	103.139	0
0.464214	1	15	12	4.89233e-14	103.139	0
0.464214	1	8	71	4.89233e-14	103.139	0
0.464214	1	13	94	4.89233e-14	103.139	0
0.464214	1	12	82	4.89233e-14	103.139	0
0.464214	1	11	58	4.89233e-14	103.139	0
0.464214	1	9	39	4.89233e-14	103.139	0
0.464214	1	4	78	4.89233e-14	103.139	0
0.464214	1	14	1	4.89233e-14	103.139	0
0.464214	2	14	1	4.88542e-14	102.994	1
0.464214	2	1	87	4.88542e-14	102.994	1
0.464214	2	7	29	4.88542e-14	102.994	1
0.464214	2	3	96	4.88542e-14	102.994	1
0.464214	2	15	12	4.88542e-14	102.994	1
0.464214	2	13	94	4.88542e-14	102.994	1
0.464214	2	9	39	4.88542e-14	102.994	1
0.464214	2	11	58	4.88542e-14	102.994	1
0.464214	2	12	82	4.88542e-14	102.994	1
0.464214	2	10	63	4.88542e-14	102.994	1
0.464214	2	6	91	4.88542e-14	102.994	1
0.464214	2	4	78	4.88542e-14	102.994	1
0.464214	2	2	50	4.88542e-14	102.994	1
0.464214	2	5	20	4.88542e-14	102.994	1
0.464214	2	8	71	4.88542e-14	102.994	1
0.465214	1	3	96	4.89233e-14	103.139	0
0.465214	1	7	29	4.89233e-14	103.139	0
0.465214	1	10	63	4.89233e-14	103.139	0
0.465214	1	6	91	4.89233e-14	103.139	0
0.465214	1	2	50	4.89233e-14	103.139	0
0.465214	1	1	87	4.89233e-14	103.139	0
0.465214	1	5	20	4.89233e-14	103.139	0
0.465214	1	15	12	4.89233e-14	103.139	0
0.465214	1	8	71	4.89233e-14	103.139	0
0.465214	1	13	94	4.89233e-14	103.139	0
0.465214	1	12	82	4.89233e-14	103.139	0
0.465214	1	11	58	4.89233e-14	103.139	0
0.465214	1	9	39	4.89233e-14	103.139	0
0.465214	1	4	78	4.89233e-14	103.139	0
0.465214	1	14	1	4.89233e-14	103.139	0
0.465214	2	14	1	4.88542e-14	102.994	1
0.465214	2	1	87	4.88542e-14	102.994	1
0.465214	2	7	29	4.88542e-14	102.994	1
0.465214	2	3	96	4.88542e-14	102.994	1
0.465214	2	15	12	4.88542e-14	102.994	1
0.465214	2	13	94	4.88542e-14	102.994	1
0.465214	2	9	39	4.88542e-14	102.994	1
0.465214	2	11	58	4.88542e-14	102.994	1
0.465214	2	12	82	4.88542e-14	102.994	1
0.465214	2	10	63	4.88542e-14	102.994	1
0.465214	2	6	91	4.88542e-14	102.994	1
0.465214	2	4	78	4.88542e-14	102.994	1
0.465214	2	2	50	4.88542e-14	102.994	1
0.465214	2	5	20	4.88542e-14	102.994	1
0.465214	2	8	71	4.88542e-14	102.994	1
0.466214	1	3	96	4.89233e-14	103.139	0
0.466214	1	7	29	4.89233e-14	103.139	0
0.466214	1	10	63	4.89233e-14	103.139	0
0.466214	1	6	91	4.89233e-14	103.139	0
0.466214	1	2	50	4.89233e-14	103.139	0
0.466214	1	1	87	4.89233e-14	103.139	0
0.466214	1	5	20	4.89233e-14	103.139	0
0.466214	1	15	12	4.89233e-14	103.139	0
0.466214	1	8	71	4.89233e-14	103.139	0
0.466214	1	13	94	4.89233e-14	103.139	0
0.466214	1	12	82	4.89233e-14	103.139	0
0.466214	1	11	58	4.89233e-14	103.139	0
0.466214	1	9	39	4.89233e-14	103.139	0
0.466214	1	4	78	4.89233e-14	103.139	0
0.466214	1	14	1	4.89233e-14	103.139	0
0.466214	2	14	1	4.88542e-14	102.994	1
0.466214	2	1	87	4.88542e-14	102.994	1
0.466214	2	7	29	4.88542e-14	102.994	1
0.466214	2	3	96	4.88542e-14	102.994	1
0.466214	2	15	12	4.88542e-14	102.994	1
0.466214	2	13	94	4.88542e-14	102.994	1
0.466214	2	9	39	4.88542e-14	102.994	1
0.466214	2	11	58	4.88542e-14	102.994	1
0.466214	2	12	82	4.88542e-14	102.994	1
0.466214	2	10	63	4.88542e-14	102.994	1
0.466214	2	6	91	4.88542e-14	102.994	1
0.466214	2	4	78	4.88542e-14	102.994	1
0.466214	2	2	50	4.88542e-14	102.994	1
0.466214	2	5	20	4.88542e-14	102.994	1
0.466214	2	8	71	4.88542e-14	102.994	1
0.467214	1	3	96	4.89233e-14	103.139	0
0.467214	1	7	29	4.89233e-14	103.139	0
0.467214	1	10	63	4.89233e-14	103.139	0
0.467214	1	6	91	4.89233e-14	103.139	0
0.467214	1	2	50	4.89233e-14	103.139	0
0.467214	1	1	87	4.89233e-14	103.139	0
0.467214	1	5	20	4.89233e-14	103.139	0
0.467214	1	15	12	4.89233e-14	103.139	0
0.467214	1	8	71	4.89233e-14	103.139	0
0.467214	1	13	94	4.89233e-14	103.139	0
0.467214	1	12	82	4.89233e-14	103.139	0
0.467214	1	11	58	4.89233e-14	103.139	0
0.467214	1	9	39	4.89233e-14	103.139	0
0.467214	1	4	78	4.89233e-14	103.139	0
0.467214	1	14	1	4.89233e-14	103.139	0
0.467214	2	14	1	4.88542e-14	102.994	1
0.467214	2	1	87	4.88542e-14	102.994	1
0.467214	2	7	29	4.88542e-14	102.994	1
0.467214	2	3	96	4.88542e-14	102.994	1
0.467214	2	15	12	4.88542e-14	102.994	1
0.467214	2	13	94	4.88542e-14	102.994	1
0.467214	2	9	39	4.88542e-14	102.994	1
0.467214	2	11	58	4.88542e-14	102.994	1
0.467214	2	12	82	4.88542e-14	102.994	1
0.467214	2	10	63	4.88542e-14	102.994	1
0.467214	2	6	91	4.88542e-14	102.994	1
0.467214	2	4	78	4.88542e-14	102.994	1
0.467214	2	2	50	4.88542e-14	102.994	1
0.467214	2	5	20	4.88542e-14	102.994	1
0.467214	2	8	71	4.88542e-14	102.994	1
0.468214	1	3	96	4.89233e-14	103.139	0
0.468214	1	7	29	4.89233e-14	103.139	0
0.468214	1	10	63	4.89233e-14	103.139	0
0.468214	1	6	91	4.89233e-14	103.139	0
0.468214	1	2	50	4.89233e-14	103.139	0
0.468214	1	1	87	4.89233e-14	103.139	0
0.468214	1	5	20	4.89233e-14	103.139	0
0.468214	1	15	12	4.89233e-14	103.139	0
0.468214	1	8	71	4.89233e-14	103.139	0
0.468214	1	13	94	4.89233e-14	103.139	0
0.468214	1	12	82	4.89233e-14	103.139	0
0.468214	1	11	58	4.89233e-14	103.139	0
0.468214	1	9	39	4.89233e-14	103.139	0
0.468214	1	4	78	4.89233e-14	103.139	0
0.468214	1	14	1	4.89233e-14	103.139	0
0.468214	2	14	1	4.88542e-14	102.994	1
0.468214	2	1	87	4.88542e-14	102.994	1
0.468214	2	7	29	4.88542e-14	102.994	1
0.468214	2	3	96	4.88542e-14	102.994	1
0.468214	2	15	12	4.88542e-14	102.994	1
0.468214	2	13	94	4.88542e-14	102.994	1
0.468214	2	9	39	4.88542e-14	102.994	1
0.468214	2	11	58	4.88542e-14	102.994	1
0.468214	2	12	82	4.88542e-14	102.994	1
0.468214	2	10	63	4.88542e-14	102.994	1
0.468214	2	6	91	4.88542e-14	102.994	1
0.468214	2	4	78	4.88542e-14	102.994	1
0.468214	2	2	50	4.88542e-14	102.994	1
0.468214	2	5	20	4.88542e-14	102.994	1
0.468214	2	8	71	4.88542e-14	102.994	1
0.469214	1	3	96	4.89233e-14	103.139	0
0.469214	1	7	29	4.89233e-14	103.139	0
0.469214	1	10	63	4.89233e-14	103.139	0
0.469214	1	6	91	4.89233e-14	103.139	0
0.469214	1	2	50	4.89233e-14	103.139	0
0.469214	1	1	87	4.89233e-14	103.139	0
0.469214	1	5	20	4.89233e-14	103.139	0
0.469214	1	15	12	4.89233e-14	103.139	0
0.469214	1	8	71	4.89233e-14	103.139	0
0.469214	1	13	94	4.89233e-14	103.139	0
0.469214	1	12	82	4.89233e-14	103.139	0
0.469214	1	11	58	4.89233e-14	103.139	0
0.469214	1	9	39	4.89233e-14	103.139	0
0.469214	1	4	78	4.89233e-14	103.139	0
0.469214	1	14	1	4.89233e-14	103.139	0
0.469214	2	14	1	4.88542e-14	102.994	1
0.469214	2	1	87	4.88542e-14	102.994	1
0.469214	2	7	29	4.88542e-14	102.994	1
0.469214	2	3	96	4.88542e-14	102.994	1
0.469214	2	15	12	4.88542e-14	102.994	1
0.469214	2	13	94	4.88542e-14	102.994	1
0.469214	2	9	39	4.88542e-14	102.994	1
0.469214	2	11	58	4.88542e-14	102.994	1
0.469214	2	12	82	4.88542e-14	102.994	1
0.469214	2	10	63	4.88542e-14	102.994	1
0.469214	2	6	91	4.88542e-14	102.994	1
0.469214	2	4	78	4.88542e-14	102.994	1
0.469214	2	2	50	4.88542e-14	102.994	1
0.469214	2	5	20	4.88542e-14	102.994	1
0.469214	2	8	71	4.88542e-14	102.994	1
0.470214	1	3	96	4.89233e-14	103.139	0
0.470214	1	7	29	4.89233e-14	103.139	0
0.470214	1	10	63	4.89233e-14	103.139	0
0.470214	1	6	91	4.89233e-14	103.139	0
0.470214	1	2	50	4.89233e-14	103.139	0
0.470214	1	1	87	4.89233e-14	103.139	0
0.470214	1	5	20	4.89233e-14	103.139	0
0.470214	1	15	12	4.89233e-14	103.139	0
0.470214	1	8	71	4.89233e-14	103.139	0
0.470214	1	13	94	4.89233e-14	103.139	0
0.470214	1	12	82	4.89233e-14	103.139	0
0.470214	1	11	58	4.89233e-14	103.139	0
0.470214	1	9	39	4.89233e-14	103.139	0
0.470214	1	4	78	4.89233e-14	103.139	0
0.470214	1	14	1	4.89233e-14	103.139	0
0.470214	2	14	1	4.88542e-14	102.994	1
0.470214	2	1	87	4.88542e-14	102.994	1
0.470214	2	7	29	4.88542e-14	102.994	1
0.470214	2	3	96	4.88542e-14	102.994	1
0.470214	2	15	12	4.88542e-14	102.994	1
0.470214	2	13	94	4.88542e-14	102.994	1
0.470214	2	9	39	4.88542e-14	102.994	1
0.470214	2	11	58	4.88542e-14	102.994	1
0.470214	2	12	82	4.88542e-14	102.994	1
0.470214	2	10	63	4.88542e-14	102.994	1
0.470214	2	6	91	4.88542e-14	102.994	1
0.470214	2	4	78	4.88542e-14	102.994	1
0.470214	2	2	50	4.88542e-14	102.994	1
0.470214	2	5	20	4.88542e-14	102.994	1
0.470214	2	8	71	4.88542e-14	102.994	1
0.471214	1	3	96	4.89233e-14	103.139	0
0.471214	1	7	29	4.89233e-14	103.139	0
0.471214	1	10	63	4.89233e-14	103.139	0
0.471214	1	6	91	4.89233e-14	103.139	0
0.471214	1	2	50	4.89233e-14	103.139	0
0.471214	1	1	87	4.89233e-14	103.139	0
0.471214	1	5	20	4.89233e-14	103.139	0
0.471214	1	15	12	4.89233e-14	103.139	0
0.471214	1	8	71	4.89233e-14	103.139	0
0.471214	1	13	94	4.89233e-14	103.139	0
0.471214	1	12	82	4.89233e-14	103.139	0
0.471214	1	11	58	4.89233e-14	103.139	0
0.471214	1	9	39	4.89233e-14	103.139	0
0.471214	1	4	78	4.89233e-14	103.139	0
0.471214	1	14	1	4.89233e-14	103.139	0
0.471214	2	14	1	4.88542e-14	102.994	1
0.471214	2	1	87	4.88542e-14	102.994	1
0.471214	2	7	29	4.88542e-14	102.994	1
0.471214	2	3	96	4.88542e-14	102.994	1
0.471214	2	15	12	4.88542e-14	102.994	1
0.471214	2	13	94	4.88542e-14	102.994	1
0.471214	2	9	39	4.88542e-14	102.994	1
0.471214	2	11	58	4.88542e-14	102.994	1
0.471214	2	12	82	4.88542e-14	102.994	1
0.471214	2	10	63	4.88542e-14	102.994	1
0.471214	2	6	91	4.88542e-14	102.994	1
0.471214	2	4	78	4.88542e-14	102.994	1
0.471214	2	2	50	4.88542e-14	102.994	1
0.471214	2	5	20	4.88542e-14	102.994	1
0.471214	2	8	71	4.88542e-14	102.994	1
0.472214	1	3	96	4.89233e-14	103.139	0
0.472214	1	7	29	4.89233e-14	103.139	0
0.472214	1	10	63	4.89233e-14	103.139	0
0.472214	1	6	91	4.89233e-14	103.139	0
0.472214	1	2	50	4.89233e-14	103.139	0
0.472214	1	1	87	4.89233e-14	103.139	0
0.472214	1	5	20	4.89233e-14	103.139	0
0.472214	1	15	12	4.89233e-14	103.139	0
0.472214	1	8	71	4.89233e-14	103.139	0
0.472214	1	13	94	4.89233e-14	103.139	0
0.472214	1	12	82	4.89233e-14	103.139	0
0.472214	1	11	58	4.89233e-14	103.139	0
0.472214	1	9	39	4.89233e-14	103.139	0
0.472214	1	4	78	4.89233e-14	103.139	0
0.472214	1	14	1	4.89233e-14	103.139	0
0.472214	2	14	1	4.88542e-14	102.994	1
0.472214	2	1	87	4.88542e-14	102.994	1
0.472214	2	7	29	4.88542e-14	102.994	1
0.472214	2	3	96	4.88542e-14	102.994	1
0.472214	2	15	12	4.88542e-14	102.994	1
0.472214	2	13	94	4.88542e-14	102.994	1
0.472214	2	9	39	4.88542e-14	102.994	1
0.472214	2	11	58	4.88542e-14	102.994	1
0.472214	2	12	82	4.88542e-14	102.994	1
0.472214	2	10	63	4.88542e-14	102.994	1
0.472214	2	6	91	4.88542e-14	102.994	1
0.472214	2	4	78	4.88542e-14	102.994	1
0.472214	2	2	50	4.88542e-14	102.994	1
0.472214	2	5	20	4.88542e-14	102.994	1
0.472214	2	8	71	4.88542e-14	102.994	1
0.473214	1	3	96	4.89233e-14	103.139	0
0.473214	1	7	29	4.89233e-14	103.139	0
0.473214	1	10	63	4.89233e-14	103.139	0
0.473214	1	6	91	4.89233e-14	103.139	0
0.473214	1	2	50	4.89233e-14	103.139	0
0.473214	1	1	87	4.89233e-14	103.139	0
0.473214	1	5	20	4.89233e-14	103.139	0
0.473214	1	15	12	4.89233e-14	103.139	0
0.473214	1	8	71	4.89233e-14	103.139	0
0.473214	1	13	94	4.89233e-14	103.139	0
0.473214	1	12	82	4.89233e-14	103.139	0
0.473214	1	11	58	4.89233e-14	103.139	0
0.473214	1	9	39	4.89233e-14	103.139	0
0.473214	1	4	78	4.89233e-14	103.139	0
0.473214	1	14	1	4.89233e-14	103.139	0
0.473214	2	14	1	4.88542e-14	102.994	1
0.473214	2	1	87	4.88542e-14	102.994	1
0.473214	2	7	29	4.88542e-14	102.994	1
0.473214	2	3	96	4.88542e-14	102.994	1
0.473214	2	15	12	4.88542e-14	102.994	1
0.473214	2	13	94	4.88542e-14	102.994	1
0.473214	2	9	39	4.88542e-14	102.994	1
0.473214	2	11	58	4.88542e-14	102.994	1
0.473214	2	12	82	4.88542e-14	102.994	1
0.473214	2	10	63	4.88542e-14	102.994	1
0.473214	2	6	91	4.88542e-14	102.994	1
0.473214	2	4	78	4.88542e-14	102.994	1
0.473214	2	2	50	4.88542e-14	102.994	1
0.473214	2	5	20	4.88542e-14	102.994	1
0.473214	2	8	71	4.88542e-14	102.994	1
0.474214	1	3	96	4.89233e-14	103.139	0
0.474214	1	7	29	4.89233e-14	103.139	0
0.474214	1	10	63	4.89233e-14	103.139	0
0.474214	1	6	91	4.89233e-14	103.139	0
0.474214	1	2	50	4.89233e-14	103.139	0
0.474214	1	1	87	4.89233e-14	103.139	0
0.474214	1	5	20	4.89233e-14	103.139	0
0.474214	1	15	12	4.89233e-14	103.139	0
0.474214	1	8	71	4.89233e-14	103.139	0
0.474214	1	13	94	4.89233e-14	103.139	0
0.474214	1	12	82	4.89233e-14	103.139	0
0.474214	1	11	58	4.89233e-14	103.139	0
0.474214	1	9	39	4.89233e-14	103.139	0
0.474214	1	4	78	4.89233e-14	103.139	0
0.474214	1	14	1	4.89233e-14	103.139	0
0.474214	2	14	1	4.88542e-14	102.994	1
0.474214	2	1	87	4.88542e-14	102.994	1
0.474214	2	7	29	4.88542e-14	102.994	1
0.474214	2	3	96	4.88542e-14	102.994	1
0.474214	2	15	12	4.88542e-14	102.994	1
0.474214	2	13	94	4.88542e-14	102.994	1
0.474214	2	9	39	4.88542e-14	102.994	1
0.474214	2	11	58	4.88542e-14	102.994	1
0.474214	2	12	82	4.88542e-14	102.994	1
0.474214	2	10	63	4.88542e-14	102.994	1
0.474214	2	6	91	4.88542e-14	102.994	1
0.474214	2	4	78	4.88542e-14	102.994	1
0.474214	2	2	50	4.88542e-14	102.994	1
0.474214	2	5	20	4.88542e-14	102.994	1
0.474214	2	8	71	4.88542e-14	102.994	1
0.475214	1	3	96	4.89233e-14	103.139	0
0.475214	1	7	29	4.89233e-14	103.139	0
0.475214	1	10	63	4.89233e-14	103.139	0
0.475214	1	6	91	4.89233e-14	103.139	0
0.475214	1	2	50	4.89233e-14	103.139	0
0.475214	1	1	87	4.89233e-14	103.139	0
0.475214	1	5	20	4.89233e-14	103.139	0
0.475214	1	15	12	4.89233e-14	103.139	0
0.475214	1	8	71	4.89233e-14	103.139	0
0.475214	1	13	94	4.89233e-14	103.139	0
0.475214	1	12	82	4.89233e-14	103.139	0
0.475214	1	11	58	4.89233e-14	103.139	0
0.475214	1	9	39	4.89233e-14	103.139	0
0.475214	1	4	78	4.89233e-14	103.139	0
0.475214	1	14	1	4.89233e-14	103.139	0
0.475214	2	14	1	4.88542e-14	102.994	1
0.475214	2	1	87	4.88542e-14	102.994	1
0.475214	2	7	29	4.88542e-14	102.994	1
0.475214	2	3	96	4.88542e-14	102.994	1
0.475214	2	15	12	4.88542e-14	102.994	1
0.475214	2	13	94	4.88542e-14	102.994	1
0.475214	2	9	39	4.88542e-14	102.994	1
0.475214	2	11	58	4.88542e-14	102.994	1
0.475214	2	12	82	4.88542e-14	102.994	1
0.475214	2	10	63	4.88542e-14	102.994	1
0.475214	2	6	91	4.88542e-14	102.994	1
0.475214	2	4	78	4.88542e-14	102.994	1
0.475214	2	2	50	4.88542e-14	102.994	1
0.475214	2	5	20	4.88542e-14	102.994	1
0.475214	2	8	71	4.88542e-14	102.994	1
0.476214	1	3	96	4.89233e-14	103.139	0
0.476214	1	7	29	4.89233e-14	103.139	0
0.476214	1	10	63	4.89233e-14	103.139	0
0.476214	1	6	91	4.89233e-14	103.139	0
0.476214	1	2	50	4.89233e-14	103.139	0
0.476214	1	1	87	4.89233e-14	103.139	0
0.476214	1	5	20	4.89233e-14	103.139	0
0.476214	1	15	12	4.89233e-14	103.139	0
0.476214	1	8	71	4.89233e-14	103.139	0
0.476214	1	13	94	4.89233e-14	103.139	0
0.476214	1	12	82	4.89233e-14	103.139	0
0.476214	1	11	58	4.89233e-14	103.139	0
0.476214	1	9	39	4.89233e-14	103.139	0
0.476214	1	4	78	4.89233e-14	103.139	0
0.476214	1	14	1	4.89233e-14	103.139	0
0.476214	2	14	1	4.88542e-14	102.994	1
0.476214	2	1	87	4.88542e-14	102.994	1
0.476214	2	7	29	4.88542e-14	102.994	1
0.476214	2	3	96	4.88542e-14	102.994	1
0.476214	2	15	12	4.88542e-14	102.994	1
0.476214	2	13	94	4.88542e-14	102.994	1
0.476214	2	9	39	4.88542e-14	102.994	1
0.476214	2	11	58	4.88542e-14	102.994	1
0.476214	2	12	82	4.88542e-14	102.994	1
0.476214	2	10	63	4.88542e-14	102.994	1
0.476214	2	6	91	4.88542e-14	102.994	1
0.476214	2	4	78	4.88542e-14	102.994	1
0.476214	2	2	50	4.88542e-14	102.994	1
0.476214	2	5	20	4.88542e-14	102.994	1
0.476214	2	8	71	4.88542e-14	102.994	1
0.477214	1	3	96	4.89233e-14	103.139	0
0.477214	1	7	29	4.89233e-14	103.139	0
0.477214	1	10	63	4.89233e-14	103.139	0
0.477214	1	6	91	4.89233e-14	103.139	0
0.477214	1	2	50	4.89233e-14	103.139	0
0.477214	1	1	87	4.89233e-14	103.139	0
0.477214	1	5	20	4.89233e-14	103.139	0
0.477214	1	15	12	4.89233e-14	103.139	0
0.477214	1	8	71	4.89233e-14	103.139	0
0.477214	1	13	94	4.89233e-14	103.139	0
0.477214	1	12	82	4.89233e-14	103.139	0
0.477214	1	11	58	4.89233e-14	103.139	0
0.477214	1	9	39	4.89233e-14	103.139	0
0.477214	1	4	78	4.89233e-14	103.139	0
0.477214	1	14	1	4.89233e-14	103.139	0
0.477214	2	14	1	4.88542e-14	102.994	1
0.477214	2	1	87	4.88542e-14	102.994	1
0.477214	2	7	29	4.88542e-14	102.994	1
0.477214	2	3	96	4.88542e-14	102.994	1
0.477214	2	15	12	4.88542e-14	102.994	1
0.477214	2	13	94	4.88542e-14	102.994	1
0.477214	2	9	39	4.88542e-14	102.994	1
0.477214	2	11	58	4.88542e-14	102.994	1
0.477214	2	12	82	4.88542e-14	102.994	1
0.477214	2	10	63	4.88542e-14	102.994	1
0.477214	2	6	91	4.88542e-14	102.994	1
0.477214	2	4	78	4.88542e-14	102.994	1
0.477214	2	2	50	4.88542e-14	102.994	1
0.477214	2	5	20	4.88542e-14	102.994	1
0.477214	2	8	71	4.88542e-14	102.994	1
0.478214	1	3	96	4.89233e-14	103.139	0
0.478214	1	7	29	4.89233e-14	103.139	0
0.478214	1	10	63	4.89233e-14	103.139	0
0.478214	1	6	91	4.89233e-14	103.139	0
0.478214	1	2	50	4.89233e-14	103.139	0
0.478214	1	1	87	4.89233e-14	103.139	0
0.478214	1	5	20	4.89233e-14	103.139	0
0.478214	1	15	12	4.89233e-14	103.139	0
0.478214	1	8	71	4.89233e-14	103.139	0
0.478214	1	13	94	4.89233e-14	103.139	0
0.478214	1	12	82	4.89233e-14	103.139	0
0.478214	1	11	58	4.89233e-14	103.139	0
0.478214	1	9	39	4.89233e-14	103.139	0
0.478214	1	4	78	4.89233e-14	103.139	0
0.478214	1	14	1	4.89233e-14	103.139	0
0.478214	2	14	1	4.88542e-14	102.994	1
0.478214	2	1	87	4.88542e-14	102.994	1
0.478214	2	7	29	4.88542e-14	102.994	1
0.478214	2	3	96	4.88542e-14	102.994	1
0.478214	2	15	12	4.88542e-14	102.994	1
0.478214	2	13	94	4.88542e-14	102.994	1
0.478214	2	9	39	4.88542e-14	102.994	1
0.478214	2	11	58	4.88542e-14	102.994	1
0.478214	2	12	82	4.88542e-14	102.994	1
0.478214	2	10	63	4.88542e-14	102.994	1
0.478214	2	6	91	4.88542e-14	102.994	1
0.478214	2	4	78	4.88542e-14	102.994	1
0.478214	2	2	50	4.88542e-14	102.994	1
0.478214	2	5	20	4.88542e-14	102.994	1
0.478214	2	8	71	4.88542e-14	102.994	1
0.479214	1	3	96	4.89233e-14	103.139	0
0.479214	1	7	29	4.89233e-14	103.139	0
0.479214	1	10	63	4.89233e-14	103.139	0
0.479214	1	6	91	4.89233e-14	103.139	0
0.479214	1	2	50	4.89233e-14	103.139	0
0.479214	1	1	87	4.89233e-14	103.139	0
0.479214	1	5	20	4.89233e-14	103.139	0
0.479214	1	15	12	4.89233e-14	103.139	0
0.479214	1	8	71	4.89233e-14	103.139	0
0.479214	1	13	94	4.89233e-14	103.139	0
0.479214	1	12	82	4.89233e-14	103.139	0
0.479214	1	11	58	4.89233e-14	103.139	0
0.479214	1	9	39	4.89233e-14	103.139	0
0.479214	1	4	78	4.89233e-14	103.139	0
0.479214	1	14	1	4.89233e-14	103.139	0
0.479214	2	14	1	4.88542e-14	102.994	1
0.479214	2	1	87	4.88542e-14	102.994	1
0.479214	2	7	29	4.88542e-14	102.994	1
0.479214	2	3	96	4.88542e-14	102.994	1
0.479214	2	15	12	4.88542e-14	102.994	1
0.479214	2	13	94	4.88542e-14	102.994	1
